user_id,nickname,gender,age,occupation,interests,region,device_type,register_time
user_21557845,梁彬,1,38,事业单位员工,"['游戏', '电影', '摄影', '音乐']",江苏,Android,2016-02-18 13:52:16
user_06548993,鲁敏,0,47,学生,"['时尚', '摄影', '宠物', '健康']",四川,iOS,2016-07-06 18:35:06
user_74334137,唐浩,1,47,企业职员,"['电影', '宠物', '旅行', '运动', '摄影', '音乐']",福建,iOS,2016-08-07 21:15:25
user_34692850,苏颖,0,39,学生,"['其他', '电影', '阅读', '运动']",广东,iOS,2017-03-15 20:03:36
user_84193150,岑秀华,0,28,个体经营者,"['电影', '旅行', '运动', '其他', '音乐']",湖南,iOS,2017-03-27 10:09:31
user_12327553,林帅,1,25,企业职员,"['电影', '旅行', '音乐']",广西,Android,2017-12-31 21:01:40
user_12358504,罗璐,1,48,企业职员,"['电影', '阅读', '旅行']",湖南,Android,2016-02-12 04:19:32
user_49849440,邢颖,0,23,企业职员,"['旅行', '运动', '音乐']",江苏,Windows,2016-09-19 17:46:15
user_01673942,左建平,1,42,学生,"['电影', '运动', '艺术', '摄影', '音乐']",河南,iOS,2015-03-25 00:10:36
user_96357460,李建平,1,55,自由职业者,"['其他', '教育', '游戏']",广东,Windows,2018-03-21 13:18:22
user_69193520,刘军,1,18,企业职员,"['宠物', '教育', '美食', '运动', '阅读']",广东,Windows,2020-03-04 08:11:29
user_67495150,王娜,0,30,企业职员,"['阅读', '音乐']",浙江,iOS,2015-02-12 01:03:43
user_67569063,郑莹,1,22,企业职员,"['科技', '美食', '电影', '运动']",山东,iOS,2018-03-10 09:53:24
user_36529947,赵伟,2,36,学生,"['游戏', '电影', '美食']",河北,Android,2015-11-08 11:38:13
user_79239900,夏桂花,0,39,企业职员,"['教育', '美食', '旅行', '其他', '音乐']",江苏,iOS,2017-01-01 01:52:15
user_54777003,许玉兰,0,21,个体经营者,"['电影', '旅行', '运动']",山东,Android,2016-05-22 20:09:03
user_78360840,许伟,2,19,企业职员,"['电影', '摄影', '运动', '音乐']",广东,iOS,2017-06-25 10:59:10
user_11205084,王红霞,1,29,学生,"['其他', '教育', '摄影']",山东,Windows,2019-06-29 15:04:36
user_63522438,徐璐,0,25,自由职业者,"['美食', '旅行', '运动', '音乐']",浙江,Android,2016-04-25 06:08:08
user_37966795,刘秀云,0,50,学生,"['美食', '运动', '音乐']",山东,Android,2018-04-11 05:48:51
user_98157426,胡浩,1,56,退休,"['电影', '美食', '旅行', '摄影']",福建,Android,2019-12-02 19:01:48
user_86509224,张晨,1,28,学生,"['游戏', '电影', '旅行', '音乐']",四川,iOS,2018-11-20 21:22:24
user_94246907,朱利,1,38,企业职员,"['电影', '旅行', '运动', '科技', '音乐']",江西,iOS,2020-09-26 01:25:38
user_21507265,邵小红,0,44,自由职业者,"['教育', '运动', '其他', '科技', '阅读', '音乐']",湖北,Android,2018-02-15 09:07:50
user_57928833,杨平,1,53,学生,"['美食', '旅行', '宠物', '健康']",江苏,iOS,2017-04-20 10:45:03
user_24679863,符萍,0,33,学生,"['电影', '旅行', '运动', '其他', '音乐']",安徽,iOS,2019-01-30 03:11:46
user_79515069,李波,0,26,学生,"['科技', '阅读', '运动']",广东,iOS,2016-02-20 05:10:26
user_49044187,王红梅,0,22,学生,"['游戏', '电影', '旅行', '运动', '其他']",河北,iOS,2017-12-29 07:49:27
user_50828044,叶华,1,27,企业职员,"['电影', '健康', '音乐']",福建,Windows,2017-03-19 14:08:55
user_01016248,刘凤英,0,59,学生,"['其他', '阅读', '旅行', '音乐']",山东,Windows,2016-05-29 22:38:04
user_98040010,范英,1,57,学生,"['电影', '旅行']",山东,Windows,2019-01-01 05:22:21
user_40734225,周利,1,42,企业职员,"['电影', '运动', '音乐']",江苏,Windows,2015-02-21 13:59:34
user_08494718,黄燕,0,41,自由职业者,"['电影', '健康', '运动', '其他', '音乐']",江苏,Windows,2015-05-07 01:50:30
user_58471567,曾东,0,38,学生,"['健康', '阅读', '摄影', '音乐']",广东,Windows,2015-03-01 06:09:29
user_30949100,张浩,2,58,自由职业者,"['旅行', '运动', '音乐']",湖北,Windows,2019-08-03 16:03:51
user_40592770,万莹,1,22,企业职员,"['教育', '旅行', '音乐']",江苏,iOS,2016-11-01 21:16:59
user_66042509,雷凤英,1,53,企业职员,"['电影', '摄影', '健康']",广东,Windows,2018-10-19 10:50:54
user_23670258,刘丽丽,1,25,自由职业者,"['游戏', '电影', '阅读', '旅行']",山东,iOS,2018-03-07 21:08:19
user_56758249,萧凯,0,43,学生,"['游戏', '电影', '旅行', '科技', '阅读']",河南,Windows,2016-09-05 16:44:16
user_90773159,邬桂香,0,23,个体经营者,"['游戏', '电影', '美食', '时尚']",江苏,Android,2016-08-19 18:03:40
user_42257870,张建华,0,28,事业单位员工,"['旅行', '美食', '阅读']",河南,iOS,2015-09-30 11:51:24
user_22022696,王凤英,1,21,事业单位员工,"['运动', '艺术', '音乐']",江苏,Windows,2019-07-15 23:53:24
user_26642781,李阳,1,28,企业职员,"['电影', '阅读', '音乐']",河南,Windows,2015-05-23 01:23:00
user_30132680,金欢,1,23,学生,"['教育', '美食', '电影']",浙江,iOS,2018-09-08 05:19:42
user_55515096,李淑珍,0,31,企业职员,"['电影', '运动']",湖北,iOS,2016-10-21 13:57:48
user_46330379,张超,1,60,学生,"['时尚', '美食', '摄影']",湖北,Windows,2018-04-14 02:52:24
user_27633884,石华,1,41,企业职员,"['游戏', '电影', '音乐']",河北,Android,2016-02-02 05:36:43
user_12045254,徐明,0,56,企业职员,"['阅读', '旅行', '音乐']",湖南,Windows,2020-01-21 17:07:33
user_15190439,刘军,0,19,企业职员,"['阅读', '旅行', '运动', '音乐']",福建,iOS,2018-12-10 10:53:32
user_42383370,黎秀荣,0,31,企业职员,"['科技', '旅行', '电影', '艺术']",江苏,Windows,2016-02-18 19:05:37
user_72972567,董阳,0,29,企业职员,"['教育', '电影', '音乐']",江苏,iOS,2016-01-01 23:23:00
user_86116100,王建,1,28,企业职员,"['游戏', '科技', '运动', '音乐']",河南,Android,2016-06-09 19:17:19
user_79386273,李兵,1,45,学生,"['科技', '教育', '旅行', '时尚', '阅读', '音乐']",山东,iOS,2015-07-15 10:21:04
user_76522660,许玲,1,60,学生,"['电影', '阅读', '运动']",北京,iOS,2016-10-31 11:44:07
user_21885543,凌英,0,50,学生,"['游戏', '健康', '旅行', '科技', '摄影']",河北,iOS,2016-01-02 12:28:37
user_94045696,许桂荣,0,24,学生,"['电影', '教育', '旅行', '运动', '音乐']",湖南,Windows,2017-05-29 23:08:51
user_66894649,陈秀梅,1,19,企业职员,"['电影', '运动', '音乐']",浙江,iOS,2018-10-21 04:31:44
user_51604043,吕佳,1,53,自由职业者,"['游戏', '旅行', '音乐']",江苏,iOS,2016-06-25 23:42:47
user_14950427,黄博,1,48,待业,"['电影', '阅读', '旅行', '运动']",安徽,iOS,2020-04-23 19:21:13
user_89053479,曾丹,0,24,自由职业者,"['电影', '美食', '时尚', '音乐']",广东,Windows,2017-06-01 01:54:01
user_01202726,王颖,1,38,学生,"['教育', '旅行', '电影', '科技']",湖南,iOS,2016-11-06 11:24:21
user_66118308,周阳,0,20,学生,"['健康', '教育', '美食', '运动', '时尚']",贵州,Windows,2015-07-05 14:42:52
user_99384818,兰建国,0,26,自由职业者,"['游戏', '阅读', '旅行', '美食']",山东,Windows,2015-03-15 12:26:02
user_16536947,李婷婷,1,38,自由职业者,"['运动', '艺术', '音乐']",江苏,iOS,2018-11-08 18:00:50
user_53189184,梁丽娟,0,47,自由职业者,"['电影', '时尚', '运动']",山东,Android,2016-11-27 03:45:50
user_00102180,温桂珍,0,18,学生,"['游戏', '时尚', '电影', '音乐']",广东,iOS,2015-10-08 00:39:27
user_44002404,韩桂花,1,44,企业职员,"['其他', '电影', '音乐']",山东,Android,2015-09-01 09:49:26
user_45638212,马玉英,2,54,自由职业者,"['电影', '阅读', '音乐']",河北,Android,2015-09-20 16:31:48
user_14438318,胡桂香,0,27,学生,"['其他', '游戏', '阅读', '音乐']",河南,Android,2015-07-01 08:19:24
user_09278459,贾海燕,0,52,个体经营者,"['其他', '电影', '健康']",山东,Android,2016-08-23 13:54:32
user_22747435,牛丽华,2,57,企业职员,"['游戏', '音乐']",河北,Android,2018-07-29 15:07:23
user_05178875,张飞,1,18,学生,"['电影', '阅读', '旅行', '音乐']",广东,iOS,2015-12-15 02:12:47
user_61818241,周龙,1,27,企业职员,"['时尚', '美食', '运动', '音乐']",江苏,Android,2018-10-07 17:01:58
user_46127575,孟旭,1,39,学生,"['其他', '电影', '美食', '教育']",河北,iOS,2016-02-24 10:01:09
user_94897189,刘旭,0,52,企业职员,['旅行'],重庆,iOS,2017-03-23 23:46:19
user_88694770,卢博,0,44,企业职员,"['教育', '美食', '旅行', '运动', '阅读']",浙江,iOS,2015-05-20 05:02:45
user_01418252,杨婷婷,0,57,个体经营者,"['游戏', '电影', '运动', '时尚', '音乐']",江苏,iOS,2016-10-10 11:24:06
user_00827402,仇瑜,1,50,学生,"['美食', '运动']",四川,Android,2015-09-12 10:20:28
user_22739677,萧荣,0,34,学生,"['电影', '阅读', '美食', '运动']",贵州,Android,2015-04-17 19:21:43
user_13258547,湛浩,0,48,自由职业者,"['时尚', '美食', '运动']",浙江,Windows,2015-01-23 09:49:36
user_24705478,孙雪,1,23,学生,"['音乐', '摄影', '健康']",湖南,Android,2016-06-13 08:30:18
user_69639463,龙宁,0,38,自由职业者,"['游戏', '运动']",湖北,Windows,2016-07-31 19:25:40
user_81649060,姚洁,1,32,学生,"['阅读', '美食', '音乐']",江苏,Android,2015-02-03 07:56:29
user_52408443,黄琳,0,58,事业单位员工,"['教育', '旅行', '运动']",湖南,iOS,2019-11-05 09:18:33
user_78351009,谭博,1,44,企业职员,"['游戏', '旅行', '音乐']",四川,Windows,2016-01-26 06:41:57
user_94363162,李兵,0,30,企业职员,"['教育', '艺术', '音乐']",黑龙江,Android,2019-02-04 03:50:34
user_78020480,郭玉华,0,53,事业单位员工,"['游戏', '运动', '音乐']",安徽,Windows,2019-02-01 02:55:24
user_79145291,刘晶,0,38,企业职员,"['电影', '旅行', '运动', '音乐']",广东,Windows,2019-07-06 15:43:26
user_22244377,任建国,0,53,自由职业者,"['美食', '摄影', '宠物']",湖南,iOS,2016-09-16 04:57:36
user_26642453,聂建军,1,30,学生,"['教育', '旅行', '运动', '阅读', '音乐']",山东,iOS,2015-01-28 10:45:10
user_93767860,尚金凤,0,59,自由职业者,"['游戏', '科技', '运动', '音乐']",河南,Android,2015-04-05 14:53:03
user_87032261,刘晶,0,34,事业单位员工,"['电影', '音乐']",广西,iOS,2016-07-26 00:15:27
user_53457880,王丽,1,32,企业职员,"['宠物', '健康', '美食', '旅行', '科技', '音乐']",河北,Android,2017-03-18 09:46:49
user_56637246,黄柳,1,26,事业单位员工,"['电影', '教育', '运动', '其他', '时尚']",广东,iOS,2017-08-01 10:39:27
user_19039144,陈秀英,0,35,学生,"['游戏', '电影', '宠物', '运动', '音乐']",广东,Windows,2019-09-09 13:43:52
user_52236269,陆帅,0,18,个体经营者,"['阅读', '旅行']",安徽,iOS,2015-08-20 22:35:41
user_60819725,冯云,1,26,企业职员,"['电影', '运动', '其他', '科技', '音乐']",山东,Android,2018-02-03 18:22:08
user_94946666,孙军,0,31,自由职业者,"['美食', '旅行', '运动']",浙江,Android,2015-03-30 01:48:54
user_79165468,李红,1,51,学生,"['游戏', '电影', '旅行', '其他', '音乐']",广东,iOS,2020-05-08 03:16:23
user_05987362,郑玉珍,0,22,企业职员,"['教育', '阅读', '电影', '运动']",江苏,Windows,2020-07-20 12:06:50
user_44269672,刘海燕,0,29,学生,"['电影', '美食', '运动']",湖南,iOS,2016-03-20 13:09:12
user_63877823,周洋,1,28,个体经营者,"['教育', '音乐']",湖南,Android,2017-04-06 12:19:36
user_78507582,罗雪梅,1,30,学生,"['其他', '旅行', '宠物', '运动']",河南,iOS,2015-11-27 04:30:54
user_85733857,陈勇,1,41,自由职业者,"['电影', '艺术', '音乐']",江苏,iOS,2016-05-30 11:22:42
user_81831352,梁娟,1,21,企业职员,"['时尚', '运动', '科技']",浙江,iOS,2015-04-30 14:12:09
user_63678702,侯波,1,34,学生,"['科技', '音乐']",浙江,Android,2018-06-24 02:02:52
user_22828081,施玉兰,0,58,学生,"['游戏', '美食', '健康']",江苏,iOS,2016-11-15 16:32:01
user_59648131,吴秀荣,0,54,学生,"['电影', '美食', '音乐']",江苏,Android,2017-12-25 17:04:02
user_37082567,周楠,1,21,企业职员,"['运动', '音乐']",河南,Android,2016-02-09 16:55:34
user_26778092,叶红霞,1,19,学生,"['旅行', '运动', '科技', '阅读', '摄影']",湖南,iOS,2015-01-29 03:19:28
user_96681471,阮伟,1,51,学生,"['其他', '科技', '电影', '音乐']",内蒙古,iOS,2016-08-07 10:17:03
user_49665190,赵飞,0,50,自由职业者,"['教育', '旅行', '运动', '阅读', '摄影', '音乐']",河南,Windows,2016-06-04 23:16:26
user_21880820,李秀梅,0,48,企业职员,"['游戏', '阅读', '音乐']",山东,iOS,2015-08-11 20:57:42
user_05261699,孟桂芝,1,25,待业,"['其他', '美食', '音乐']",河南,Android,2018-10-27 11:00:29
user_42437301,施军,0,23,个体经营者,"['摄影', '音乐']",湖南,iOS,2017-07-28 06:28:20
user_23319039,王玲,0,56,其他,"['科技', '艺术', '运动', '音乐']",山东,Windows,2018-05-23 00:51:09
user_50428000,韩浩,0,19,企业职员,"['电影', '旅行']",广东,Windows,2017-11-16 16:46:42
user_17279646,赵娜,0,20,待业,"['美食', '旅行', '健康']",湖北,Android,2015-06-30 14:06:47
user_64265706,赫宁,0,53,企业职员,"['游戏', '电影', '宠物', '美食', '其他']",江苏,Android,2019-10-10 17:19:30
user_76804525,韦健,0,41,企业职员,"['教育', '科技', '音乐']",北京,Windows,2015-11-14 04:11:20
user_24648843,卢健,1,20,企业职员,"['游戏', '摄影', '音乐']",河南,Windows,2015-12-18 05:27:49
user_63833501,邱旭,0,60,企业职员,"['其他', '摄影', '运动', '音乐']",广东,Windows,2016-03-08 11:24:57
user_95945925,章红霞,2,36,企业职员,"['阅读', '旅行', '运动', '音乐']",重庆,Windows,2015-07-13 10:25:36
user_22532653,王桂兰,0,53,学生,"['电影', '美食', '音乐']",浙江,iOS,2016-10-02 10:09:11
user_30337166,杨静,0,30,事业单位员工,"['游戏', '阅读', '运动']",四川,Windows,2019-10-25 09:34:04
user_10722857,马楠,2,44,事业单位员工,"['游戏', '运动', '音乐']",广东,Android,2018-02-19 19:22:31
user_46770883,方建平,1,34,学生,"['电影', '运动']",山东,Android,2016-03-27 21:49:45
user_04555791,杨成,0,52,企业职员,"['其他', '阅读', '美食']",山东,Android,2018-09-26 03:05:58
user_91273136,周桂香,1,54,学生,"['宠物', '教育', '旅行', '其他', '科技']",浙江,iOS,2015-10-18 07:03:46
user_28683054,赵艳,0,23,个体经营者,"['科技', '旅行', '音乐']",陕西,Android,2018-08-14 13:40:30
user_50767951,包小红,1,38,事业单位员工,"['阅读', '旅行', '运动']",江苏,Windows,2015-08-19 10:21:40
user_26848909,杨建华,1,28,企业职员,"['游戏', '阅读', '运动', '音乐']",江苏,iOS,2015-01-23 04:53:58
user_82671769,李欢,1,21,企业职员,"['教育', '电影', '美食', '运动']",浙江,Windows,2018-10-07 19:50:19
user_17395600,吕颖,0,35,企业职员,"['教育', '宠物', '音乐']",河北,Windows,2017-02-05 06:14:18
user_75966949,万淑珍,1,23,企业职员,"['游戏', '电影', '健康', '旅行', '运动']",河北,Windows,2015-08-03 18:13:11
user_95289715,杜英,0,50,事业单位员工,"['阅读', '艺术', '运动']",江苏,Android,2015-04-02 04:15:21
user_28667672,杨楠,0,45,学生,"['其他', '科技', '摄影', '电影']",江西,Android,2018-07-08 16:20:14
user_67836382,贾桂英,2,23,学生,"['宠物', '美食', '旅行', '运动', '其他']",浙江,iOS,2017-11-24 12:10:41
user_81568943,陈雪,1,59,自由职业者,"['游戏', '科技', '教育']",上海,iOS,2016-10-17 01:18:39
user_26563479,吕龙,0,25,学生,"['艺术', '科技', '阅读', '摄影', '音乐']",河北,Android,2018-01-25 23:33:38
user_15085136,王丽华,0,18,企业职员,"['教育', '时尚', '阅读', '健康']",河南,iOS,2015-09-11 14:04:32
user_39589053,梁勇,2,23,事业单位员工,"['电影', '美食', '运动', '音乐']",湖南,iOS,2018-04-06 14:13:35
user_36090004,徐杨,1,44,事业单位员工,"['游戏', '电影', '旅行', '其他', '时尚']",四川,iOS,2015-06-21 08:18:44
user_50175092,宋淑珍,0,32,学生,"['游戏', '电影', '时尚', '科技', '阅读']",四川,Windows,2018-05-07 18:19:21
user_42471590,桂柳,0,20,学生,"['电影', '摄影', '音乐']",广东,iOS,2018-01-18 20:46:11
user_94911323,萧杨,0,24,自由职业者,"['旅行', '运动', '时尚', '摄影', '音乐']",广东,Windows,2018-02-23 03:23:21
user_79922751,张玲,0,26,个体经营者,"['电影', '美食', '旅行', '阅读', '音乐']",浙江,Windows,2016-03-12 08:46:34
user_39930477,程彬,0,49,学生,"['其他', '电影', '旅行']",江苏,Android,2016-05-29 15:29:58
user_12250284,韩金凤,0,32,个体经营者,"['其他', '电影', '阅读', '音乐']",河南,iOS,2015-08-15 00:35:11
user_80501920,黄英,0,56,事业单位员工,"['美食', '旅行', '运动']",浙江,Android,2015-11-03 04:03:34
user_91868502,周婷,0,58,企业职员,"['电影', '教育', '旅行', '运动', '其他', '音乐']",江苏,Windows,2016-08-09 13:34:23
user_25419029,喻秀云,0,59,学生,"['游戏', '教育', '旅行', '运动', '音乐']",广东,Windows,2016-01-02 05:47:36
user_58830925,姚丽娟,0,57,自由职业者,"['电影', '宠物', '健康', '运动', '音乐']",北京,iOS,2015-07-15 17:14:10
user_82581795,刘俊,0,19,企业职员,"['其他', '时尚', '科技', '音乐']",黑龙江,Windows,2019-08-27 11:20:03
user_18897243,王桂英,0,21,个体经营者,"['电影', '美食', '旅行', '阅读']",广东,iOS,2015-04-15 05:39:05
user_17003548,龚畅,2,46,退休,"['教育', '阅读', '运动', '音乐']",内蒙古,Android,2018-03-31 10:22:04
user_67010490,李志强,0,26,待业,"['教育', '电影', '音乐']",山东,iOS,2017-07-17 18:04:53
user_41780042,陶建国,0,35,个体经营者,"['教育', '旅行', '音乐']",江苏,iOS,2015-07-07 07:45:29
user_72551737,姚建华,0,27,企业职员,"['电影', '阅读', '旅行', '运动']",陕西,Android,2015-04-22 21:32:04
user_13667070,牛明,0,34,事业单位员工,"['游戏', '阅读', '旅行', '摄影']",浙江,Windows,2018-11-02 15:47:04
user_05795848,胡平,0,42,企业职员,"['教育', '运动', '阅读', '摄影', '音乐']",广东,iOS,2017-09-12 10:53:08
user_03477919,王桂兰,1,50,企业职员,"['游戏', '音乐']",河北,Android,2016-12-22 17:25:21
user_82214775,萧军,0,56,自由职业者,"['美食', '旅行', '运动', '音乐']",广东,iOS,2016-03-02 02:47:58
user_90642810,屈建国,0,40,学生,"['游戏', '美食', '旅行', '科技', '阅读']",江苏,Windows,2017-01-07 13:44:01
user_87267179,彭瑜,0,18,学生,"['其他', '科技', '美食', '游戏']",山东,Windows,2019-06-27 18:40:05
user_75068011,康建,0,28,学生,"['美食', '旅行', '其他', '科技', '阅读']",辽宁,Android,2020-05-23 00:00:22
user_92829149,王明,0,60,自由职业者,"['其他', '游戏', '音乐']",辽宁,iOS,2015-06-01 16:46:24
user_74702199,吴琳,0,57,待业,"['教育', '美食', '电影', '音乐']",河北,Android,2015-06-18 03:38:28
user_36443595,杨红梅,1,24,事业单位员工,"['电影', '美食', '运动', '科技', '音乐']",河北,Android,2016-10-24 15:05:10
user_75314936,张楠,0,31,自由职业者,"['其他', '阅读', '摄影']",江苏,iOS,2015-05-29 17:22:15
user_60966701,赵娟,1,48,自由职业者,"['美食', '摄影', '宠物', '音乐']",山东,Android,2019-01-20 21:52:10
user_64007454,徐琳,0,28,企业职员,"['时尚', '旅行', '电影', '音乐']",河南,iOS,2016-11-15 15:09:57
user_66174152,张旭,1,25,学生,"['阅读', '艺术']",四川,iOS,2017-11-04 16:21:43
user_02293757,梁畅,1,43,个体经营者,"['科技', '运动', '音乐']",浙江,Android,2018-01-08 12:28:31
user_58943944,李欣,0,18,事业单位员工,"['电影', '时尚', '阅读', '摄影', '音乐']",广东,Windows,2017-10-17 08:28:32
user_98393160,白龙,0,42,企业职员,['旅行'],江苏,iOS,2015-12-30 17:06:16
user_89824450,周洋,0,18,自由职业者,"['运动', '艺术']",浙江,Windows,2018-01-26 22:10:43
user_17004663,魏洁,1,44,自由职业者,"['教育', '阅读', '宠物', '健康']",河北,iOS,2016-11-08 09:09:05
user_67701082,李玉华,1,36,自由职业者,"['教育', '时尚', '宠物']",四川,Android,2015-07-18 10:54:27
user_99438391,王岩,0,23,企业职员,"['电影', '运动', '音乐']",福建,Android,2019-06-28 05:16:37
user_51895299,何玉兰,0,48,学生,"['美食', '旅行', '音乐']",江苏,iOS,2015-03-10 13:34:30
user_84062054,张璐,0,20,学生,"['摄影', '运动']",重庆,Android,2016-07-05 13:32:39
user_46120794,刘淑兰,0,20,自由职业者,"['电影', '运动', '音乐']",广东,iOS,2017-05-31 10:47:52
user_38936312,程金凤,0,33,个体经营者,"['科技', '美食', '摄影', '音乐']",江苏,iOS,2016-09-06 12:59:29
user_48140915,陈淑华,0,25,企业职员,"['科技', '阅读', '美食', '音乐']",浙江,Windows,2016-12-08 08:33:47
user_34438823,李平,0,23,学生,"['电影', '教育', '旅行', '运动', '科技', '音乐']",河南,Android,2017-04-17 21:04:10
user_00950005,朱鹏,1,30,个体经营者,"['游戏', '教育', '运动', '音乐']",江西,Android,2019-02-22 15:26:19
user_55143572,刘桂花,1,48,事业单位员工,"['教育', '美食', '其他', '阅读', '音乐']",陕西,iOS,2015-12-23 10:22:58
user_11475161,潘凤兰,0,54,企业职员,"['其他', '科技', '运动', '音乐']",四川,Android,2016-06-29 02:27:41
user_86865874,张亮,1,25,自由职业者,"['电影', '旅行', '运动']",山东,iOS,2018-12-22 07:52:52
user_13886785,缪丽娟,2,26,企业职员,"['电影', '旅行', '运动']",广东,Android,2015-12-02 21:36:01
user_31786547,张洁,1,30,自由职业者,"['其他', '电影']",四川,iOS,2016-03-31 01:38:10
user_10331415,李佳,1,32,学生,"['游戏', '电影', '阅读', '运动']",湖南,iOS,2018-01-07 21:08:42
user_70306401,李艳,1,35,企业职员,"['电影', '健康', '美食', '旅行', '其他', '摄影']",江西,Android,2017-01-17 07:44:56
user_10925484,李淑珍,0,50,学生,"['电影', '阅读', '美食']",河南,iOS,2017-05-04 17:52:31
user_24713240,李明,0,54,自由职业者,"['其他', '电影', '科技']",广东,Android,2016-02-27 01:53:51
user_50988892,汪颖,0,45,学生,"['游戏', '科技', '美食']",广东,Windows,2016-10-08 04:00:14
user_74797180,郭淑华,0,25,自由职业者,"['旅行', '科技', '美食', '阅读']",河南,iOS,2019-05-20 04:23:40
user_12132030,王文,1,41,自由职业者,"['科技', '运动']",云南,Windows,2017-09-18 03:04:05
user_84743231,徐洁,1,40,事业单位员工,"['其他', '阅读', '旅行', '宠物']",河北,Windows,2016-02-18 21:48:48
user_06900162,张玲,1,56,学生,"['科技', '阅读', '美食', '健康']",安徽,Windows,2019-09-27 04:08:47
user_37772101,王雷,1,31,学生,"['其他', '美食', '音乐']",广东,iOS,2016-08-23 12:23:20
user_92341611,许玉华,1,52,学生,"['电影', '宠物', '音乐']",四川,Windows,2016-07-01 14:47:07
user_69202659,韩凤兰,2,49,企业职员,"['其他', '电影', '运动', '音乐']",湖南,Windows,2016-06-17 15:00:22
user_50001995,李华,1,29,企业职员,"['宠物', '教育', '其他', '阅读', '音乐']",广东,Android,2018-05-18 08:12:14
user_57722662,侯桂花,1,38,企业职员,"['教育', '美食', '旅行', '运动', '音乐']",北京,iOS,2017-10-12 14:52:51
user_82992219,张桂香,1,51,企业职员,"['游戏', '教育', '美食', '健康']",山东,iOS,2017-06-25 11:39:40
user_97961405,王文,0,25,企业职员,"['其他', '教育', '美食']",重庆,Android,2018-01-15 06:40:25
user_69815826,齐秀华,0,19,自由职业者,"['其他', '电影', '健康', '音乐']",广东,Android,2017-07-29 17:59:11
user_21467004,王荣,0,50,企业职员,"['摄影', '运动']",山东,Windows,2017-03-27 20:10:28
user_88259219,刘秀云,0,24,企业职员,"['电影', '美食', '运动', '科技']",广东,iOS,2015-06-17 17:33:20
user_55888100,高鹏,1,54,企业职员,"['教育', '阅读', '音乐']",山东,iOS,2017-05-07 15:30:15
user_74455458,李成,0,18,学生,"['阅读', '旅行', '音乐']",广东,iOS,2019-04-27 17:53:02
user_98666531,费静,0,42,企业职员,"['电影', '旅行', '运动', '其他', '音乐']",湖南,iOS,2015-04-19 02:57:58
user_99288667,符霞,1,49,事业单位员工,"['音乐', '旅行', '健康']",北京,Android,2015-10-19 14:14:46
user_81105928,皮婷婷,0,24,学生,"['教育', '电影', '阅读']",四川,Windows,2017-09-16 21:27:58
user_50432987,樊凯,1,44,事业单位员工,"['游戏', '教育', '摄影', '电影']",广东,iOS,2015-04-04 00:02:58
user_16047528,屈桂芝,0,35,学生,"['健康', '旅行', '音乐']",广东,Windows,2019-08-26 17:09:44
user_11949347,钟浩,0,46,企业职员,"['科技', '旅行', '运动']",山东,Windows,2020-01-20 23:15:41
user_80310708,李婷婷,1,33,学生,"['电影', '美食', '阅读']",江苏,Android,2018-10-23 19:10:33
user_39390833,陈亮,0,31,事业单位员工,"['其他', '阅读', '音乐']",河南,iOS,2016-01-24 20:52:46
user_65280392,毛宁,0,48,学生,"['教育', '阅读', '运动', '健康']",广东,Windows,2015-12-03 07:04:52
user_76533183,雷娟,1,33,企业职员,"['旅行', '运动', '音乐']",云南,Windows,2015-09-16 19:31:46
user_04798202,徐辉,0,28,待业,"['电影', '美食', '运动', '音乐']",云南,iOS,2019-02-05 13:54:50
user_23976664,邱金凤,1,30,企业职员,"['美食', '摄影', '阅读', '运动']",河南,iOS,2017-07-21 08:27:30
user_79215092,谢静,1,19,个体经营者,"['教育', '美食', '旅行', '其他', '阅读', '音乐']",黑龙江,Android,2015-11-02 00:24:59
user_75532485,张峰,1,42,企业职员,"['教育', '阅读', '音乐']",河南,iOS,2017-01-24 18:02:07
user_37467011,李倩,1,28,退休,"['美食', '旅行', '音乐']",湖北,iOS,2017-08-11 17:46:47
user_54198838,陈秀珍,0,35,学生,"['科技', '美食', '摄影', '运动']",四川,Android,2017-07-06 00:42:07
user_88681448,程宁,1,60,事业单位员工,"['游戏', '美食', '阅读']",黑龙江,iOS,2020-09-03 16:33:04
user_86310397,李瑞,1,26,自由职业者,"['游戏', '电影', '宠物', '旅行', '音乐']",广东,iOS,2019-03-11 20:39:33
user_86618489,逯丽丽,0,27,企业职员,"['时尚', '宠物', '音乐']",山东,Android,2016-12-28 11:32:17
user_07761338,林刚,0,38,企业职员,"['电影', '美食', '阅读']",广东,Android,2016-04-24 23:23:41
user_32475195,李淑英,0,30,学生,"['音乐', '美食', '健康']",江苏,iOS,2018-02-04 16:28:48
user_30136394,李红霞,0,55,待业,"['美食', '摄影', '运动', '阅读']",河南,Windows,2018-06-15 15:29:32
user_13146450,樊林,1,47,企业职员,"['电影', '摄影', '艺术', '健康']",广东,Android,2016-08-27 07:54:32
user_26133448,王文,0,18,自由职业者,"['其他', '时尚', '音乐']",河南,Windows,2015-07-10 11:36:13
user_41390968,石柳,0,21,个体经营者,"['音乐', '电影', '健康']",江苏,Windows,2017-11-18 22:09:16
user_86700682,田淑兰,0,52,个体经营者,"['其他', '电影', '艺术', '运动']",广东,iOS,2015-09-22 16:11:12
user_53827270,姜欢,0,29,企业职员,"['游戏', '健康', '教育', '美食', '运动']",河北,Android,2018-01-01 08:27:54
